,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,gameid
1585,137,PT01M22.00S,2021-01-23T01:32:47.2Z,1,REGULAR,jumpball,recovered,[],1630183,,,1610612750,19,20,2021-01-23T01:33:17Z,1370000,,,0,,Jump Ball J. Culver vs. C. Capela: Tip to J. McDaniels,"[1630183, 1629633, 203991]",1610612750.0,MIN,heldball,J. McDaniels,1630183.0,McDaniels,J. McDaniels,Culver,1629633.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,0022000236
1577,4,PT11M56.00S,2021-01-23T01:40:22.8Z,1,REGULAR,jumpball,recovered,[],1629029,,,1610612742,0,0,2021-01-23T01:40:22Z,40000,,,0,,Jump Ball K. Porzingis vs. L. Aldridge: Tip to L. Doncic,"[1629029, 204001, 200746]",1610612742.0,DAL,startperiod,L. Doncic,1629029.0,Doncic,L. Doncic,Porzingis,204001.0,Aldridge,200746.0,,,,,,,,,,,,,,,,,,,,,,0022000237
1578,599,PT01M22.00S,2021-01-23T03:44:08.0Z,4,REGULAR,jumpball,recovered,[],201942,,,1610612759,111,113,2021-01-23T03:45:10Z,5960000,,,0,,Jump Ball K. Johnson vs. J. Brunson: Tip to D. DeRozan,"[201942, 1629640, 1628973]",1610612759.0,SAS,heldball,D. DeRozan,201942.0,DeRozan,D. DeRozan,Johnson,1629640.0,Brunson,1628973.0,,,,,,,,,,,,,,,,,,,,,,0022000237
1580,4,PT11M55.00S,2021-01-23T03:10:32.4Z,1,REGULAR,jumpball,recovered,[],101108,,,1610612756,0,0,2021-01-23T03:10:32Z,40000,,,0,,Jump Ball D. Ayton vs. N. Jokic: Tip to C. Paul,"[101108, 1629028, 203999]",1610612756.0,PHX,startperiod,C. Paul,101108.0,Paul,C. Paul,Ayton,1629028.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,,0022000238
1581,247,PT03M32.00S,2021-01-23T03:50:53.9Z,2,REGULAR,jumpball,recovered,[],1627750,,,1610612743,50,46,2021-01-23T03:51:03Z,2440000,,,0,,Jump Ball N. Jokic vs. D. Ayton: Tip to J. Murray,"[1627750, 203999, 1629028]",1610612743.0,DEN,lodgedball,J. Murray,1627750.0,Murray,J. Murray,Jokic,203999.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,0022000238
1582,650,PT01M23.00S,2021-01-23T05:13:34.1Z,4,REGULAR,jumpball,recovered,[],203914,,,1610612743,114,112,2021-01-23T05:24:06Z,5810000,,,0,,Jump Ball J. Murray vs. C. Johnson: Tip to G. Harris,"[203914, 1627750, 1629661]",1610612743.0,DEN,heldball,G. Harris,203914.0,Harris,G. Harris,Murray,1627750.0,Johnson,1629661.0,,,,,,,,,,,,,,,,,,,,,,0022000238
1583,629,PT04M56.00S,2021-01-23T05:20:19.5Z,5,OVERTIME,jumpball,recovered,[],1628420,,,1610612743,114,114,2021-01-23T05:20:19Z,6020000,,,0,,Jump Ball N. Jokic vs. D. Ayton: Tip to M. Morris,"[1628420, 203999, 1629028]",1610612743.0,DEN,startperiod,M. Morris,1628420.0,Morris,M. Morris,Jokic,203999.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,0022000238
1576,4,PT11M57.00S,2021-01-23T03:10:21.3Z,1,REGULAR,jumpball,recovered,[],1628983,,,1610612760,0,0,2021-01-23T03:10:21Z,40000,,,0,,Jump Ball I. Roby vs. S. Ibaka: Tip to S. Gilgeous-Alexander,"[1628983, 1629676, 201586]",1610612760.0,OKC,startperiod,S. Gilgeous-Alexander,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,Roby,1629676.0,Ibaka,201586.0,,,,,,,,,,,,,,,,,,,,,,0022000239
317,4,PT11M55.00S,2021-04-25T20:11:00.9Z,1,REGULAR,jumpball,recovered,[],203937,,,1610612763,0,0,2021-04-25T20:11:00Z,40000,,,0,,Jump Ball J. Valanciunas vs. J. Nurkic: Tip to K. Anderson,"[203937, 202685, 203994]",1610612763.0,MEM,startperiod,K. Anderson,203937.0,Anderson,K. Anderson,Valanciunas,202685.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,,,,,,0022000240
318,205,PT09M22.00S,2021-04-25T20:42:09.5Z,2,REGULAR,jumpball,recovered,[],0,,,1610612757,26,28,2021-04-25T21:06:17Z,2000000,,,0,,Jump Ball J. Winslow vs. C. Anthony: Tip to Team (MEM),"[1626159, 2546]",1610612763.0,MEM,heldball,Team (MEM),,,,Winslow,1626159.0,Anthony,2546.0,,,,,,,,,,,,,,,,,,,,,,0022000240
319,372,PT09M47.00S,2021-04-25T21:26:13.0Z,3,REGULAR,jumpball,recovered,[],203937,,,1610612763,53,64,2021-04-25T21:26:13Z,3580000,,,0,,Jump Ball J. Valanciunas vs. J. Nurkic: Tip to K. Anderson,"[203937, 202685, 203994]",1610612763.0,MEM,challenge,K. Anderson,203937.0,Anderson,K. Anderson,Valanciunas,202685.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,,,,,,0022000240
1573,4,PT11M56.00S,2021-01-23T03:10:22.0Z,1,REGULAR,jumpball,recovered,[],1628368,,,1610612758,0,0,2021-01-23T03:10:22Z,40000,,,0,,Jump Ball R. Holmes vs. M. Robinson: Tip to D. Fox,"[1628368, 1626158, 1629011]",1610612758.0,SAC,startperiod,D. Fox,1628368.0,Fox,D. Fox,Holmes,1626158.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,,,,,0022000241
1574,447,PT02M32.00S,2021-01-23T04:48:25.4Z,3,REGULAR,jumpball,recovered,[],1630193,,,1610612752,74,69,2021-01-23T04:48:25Z,4430000,,,0,,Jump Ball N. Noel vs. R. Holmes: Tip to I. Quickley,"[1630193, 203457, 1626158]",1610612752.0,NYK,challenge,I. Quickley,1630193.0,Quickley,I. Quickley,Noel,203457.0,Holmes,1626158.0,,,,,,,,,,,,,,,,,,,,,,0022000241
1575,509,PT11M10.00S,2021-01-23T04:57:42.3Z,4,REGULAR,jumpball,recovered,[],202709,,,1610612758,79,72,2021-01-23T04:58:11Z,5010000,,,0,,Jump Ball C. Metu vs. A. Burks: Tip to C. Joseph,"[202709, 1629002, 202692]",1610612758.0,SAC,heldball,C. Joseph,202709.0,Joseph,C. Joseph,Metu,1629002.0,Burks,202692.0,,,,,,,,,,,,,,,,,,,,,,0022000241
1566,4,PT11M57.00S,2021-01-24T02:11:33.3Z,1,REGULAR,jumpball,recovered,[],1626220,,,1610612762,0,0,2021-01-24T02:11:33Z,40000,,,0,,Jump Ball R. Gobert vs. J. Wiseman: Tip to R. O'Neale,"[1626220, 203497, 1630164]",1610612762.0,UTA,startperiod,R. O'Neale,1626220.0,O'Neale,R. O'Neale,Gobert,203497.0,Wiseman,1630164.0,,,,,,,,,,,,,,,,,,,,,,0022000242
1555,4,PT11M54.00S,2021-01-24T01:10:14.6Z,1,REGULAR,jumpball,recovered,[],203552,,,1610612755,0,0,2021-01-24T01:10:14Z,40000,,,0,,Jump Ball J. Embiid vs. M. Plumlee: Tip to S. Curry,"[203552, 203954, 203486]",1610612755.0,PHI,startperiod,S. Curry,203552.0,Curry,S. Curry,Embiid,203954.0,Plumlee,203486.0,,,,,,,,,,,,,,,,,,,,,,0022000243
1556,407,PT07M52.00S,2021-01-24T02:32:30.6Z,3,REGULAR,jumpball,recovered,[],1629003,,,1610612765,68,68,2021-01-24T02:32:30Z,3980000,,,0,,Jump Ball B. Simmons vs. J. Grant: Tip to S. Milton,"[1629003, 1627732, 203924]",1610612755.0,PHI,heldball,S. Milton,1629003.0,Milton,S. Milton,Simmons,1627732.0,Grant,203924.0,,,,,,,,,,,,,,,,,,,,,,0022000243
1567,4,PT11M54.00S,2021-01-24T01:11:20.2Z,1,REGULAR,jumpball,recovered,[],201609,,,1610612748,0,0,2021-01-24T01:11:20Z,40000,,,0,,Jump Ball B. Adebayo vs. D. Jordan: Tip to G. Dragic,"[201609, 1628389, 201599]",1610612748.0,MIA,startperiod,G. Dragic,201609.0,Dragic,G. Dragic,Adebayo,1628389.0,Jordan,201599.0,,,,,,,,,,,,,,,,,,,,,,0022000244
1568,269,PT06M22.00S,2021-01-24T01:58:40.0Z,2,REGULAR,jumpball,recovered,[],1629130,,,1610612748,50,36,2021-01-24T01:58:40Z,2680000,,,0,,Jump Ball B. Adebayo vs. D. Jordan: Tip to D. Robinson,"[1629130, 1628389, 201599]",1610612748.0,MIA,challenge,D. Robinson,1629130.0,Robinson,D. Robinson,Adebayo,1628389.0,Jordan,201599.0,,,,,,,,,,,,,,,,,,,,,,0022000244
1557,4,PT11M56.00S,2021-01-24T02:10:17.0Z,1,REGULAR,jumpball,recovered,[],203471,,,1610612747,0,0,2021-01-24T02:10:17Z,40000,,,0,,Jump Ball A. Davis vs. D. Gafford: Tip to D. Schroder,"[203471, 203076, 1629655]",1610612747.0,LAL,startperiod,D. Schroder,203471.0,Schroder,D. Schroder,Davis,203076.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,0022000245
1558,343,PT03M46.00S,2021-01-24T03:05:19.1Z,2,REGULAR,jumpball,recovered,[],203471,,,1610612747,27,51,2021-01-24T03:10:30Z,2815000,,,0,,Jump Ball A. Davis vs. T. Young: Tip to D. Schroder,"[203471, 203076, 201152]",1610612747.0,LAL,challenge,D. Schroder,203471.0,Schroder,D. Schroder,Davis,203076.0,Young,201152.0,,,,,,,,,,,,,,,,,,,,,,0022000245
1559,529,PT00M27.60S,2021-01-24T03:56:46.6Z,3,REGULAR,jumpball,recovered,[],1626149,,,1610612747,66,81,2021-01-24T04:07:56Z,4920000,,,0,,Jump Ball A. Davis vs. D. Gafford: Tip to M. Harrell,"[1626149, 203076, 1629655]",1610612747.0,LAL,heldball,M. Harrell,1626149.0,Harrell,M. Harrell,Davis,203076.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,0022000245
1564,4,PT11M55.00S,2021-01-24T01:10:25.3Z,1,REGULAR,jumpball,recovered,[],1627736,,,1610612750,0,0,2021-01-24T01:10:25Z,40000,,,0,,Jump Ball N. Reid vs. S. Adams: Tip to M. Beasley,"[1627736, 1629675, 203500]",1610612750.0,MIN,startperiod,M. Beasley,1627736.0,Beasley,M. Beasley,Reid,1629675.0,Adams,203500.0,,,,,,,,,,,,,,,,,,,,,,0022000246
1565,619,PT02M55.00S,2021-01-24T03:14:45.5Z,4,REGULAR,jumpball,recovered,[],1629627,,,1610612750,103,93,2021-01-24T03:14:45Z,6160000,,,0,,Jump Ball E. Bledsoe vs. R. Rubio: Tip to Z. Williamson,"[1629627, 202339, 201937]",1610612740.0,NOP,heldball,Z. Williamson,1629627.0,Williamson,Z. Williamson,Bledsoe,202339.0,Rubio,201937.0,,,,,,,,,,,,,,,,,,,,,,0022000246
1563,4,PT11M56.00S,2021-01-24T02:10:29.6Z,1,REGULAR,jumpball,recovered,[],200782,,,1610612745,0,0,2021-01-24T02:10:29Z,40000,,,0,,Jump Ball D. Cousins vs. W. Cauley-Stein: Tip to P. Tucker,"[200782, 202326, 1626161]",1610612745.0,HOU,startperiod,P. Tucker,200782.0,Tucker,P. Tucker,Cousins,202326.0,Cauley-Stein,1626161.0,,,,,,,,,,,,,,,,,,,,,,0022000247
1560,4,PT12M00.00S,2021-01-24T02:10:56.1Z,1,REGULAR,jumpball,recovered,[],200794,,,1610612743,0,0,2021-01-24T02:10:56Z,40000,,,0,,Jump Ball N. Jokic vs. D. Ayton: Tip to P. Millsap,"[200794, 203999, 1629028]",1610612743.0,DEN,startperiod,P. Millsap,200794.0,Millsap,P. Millsap,Jokic,203999.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,0022000248
1561,630,PT04M57.00S,2021-01-24T04:20:31.0Z,5,OVERTIME,jumpball,recovered,[],1627750,,,1610612743,98,98,2021-01-24T04:20:31Z,6240000,,,0,,Jump Ball N. Jokic vs. D. Ayton: Tip to J. Murray,"[1627750, 203999, 1629028]",1610612743.0,DEN,startperiod,J. Murray,1627750.0,Murray,J. Murray,Jokic,203999.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,0022000248
1562,720,PT04M57.00S,2021-01-24T04:43:18.1Z,6,OVERTIME,jumpball,recovered,[],1628420,,,1610612743,106,106,2021-01-24T04:43:18Z,7120000,,,0,,Jump Ball N. Jokic vs. F. Kaminsky: Tip to M. Morris,"[1628420, 203999, 1626163]",1610612743.0,DEN,startperiod,M. Morris,1628420.0,Morris,M. Morris,Jokic,203999.0,Kaminsky,1626163.0,,,,,,,,,,,,,,,,,,,,,,0022000248
1542,4,PT11M57.00S,2021-01-24T18:10:17.8Z,1,REGULAR,jumpball,recovered,[],1627832,,,1610612761,0,0,2021-01-24T18:10:17Z,40000,,,0,,Jump Ball A. Baynes vs. M. Turner: Tip to F. VanVleet,"[1627832, 203382, 1626167]",1610612761.0,TOR,startperiod,F. VanVleet,1627832.0,VanVleet,F. VanVleet,Baynes,203382.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,0022000249
1543,331,PT00M45.80S,2021-01-24T19:06:43.8Z,2,REGULAR,jumpball,recovered,[],1626181,,,1610612754,47,56,2021-01-24T19:06:43Z,3290000,,,0,,Jump Ball O. Anunoby vs. M. Brogdon: Tip to N. Powell,"[1626181, 1628384, 1627763]",1610612761.0,TOR,heldball,N. Powell,1626181.0,Powell,N. Powell,Anunoby,1628384.0,Brogdon,1627763.0,,,,,,,,,,,,,,,,,,,,,,0022000249
1544,385,PT09M30.00S,2021-01-24T19:28:31.9Z,3,REGULAR,jumpball,recovered,[],203926,,,1610612754,53,63,2021-01-24T19:28:31Z,3830000,,,0,,Jump Ball D. Sabonis vs. F. VanVleet: Tip to D. McDermott,"[203926, 1627734, 1627832]",1610612754.0,IND,heldball,D. McDermott,203926.0,McDermott,D. McDermott,Sabonis,1627734.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,,,,,,0022000249
1545,483,PT01M04.00S,2021-01-24T19:46:46.5Z,3,REGULAR,jumpball,recovered,[],1626169,,,1610612761,69,77,2021-01-24T19:46:46Z,4810000,,,0,,Jump Ball C. Boucher vs. M. Brogdon: Tip to S. Johnson,"[1626169, 1628449, 1627763]",1610612761.0,TOR,heldball,S. Johnson,1626169.0,Johnson,S. Johnson,Boucher,1628449.0,Brogdon,1627763.0,,,,,,,,,,,,,,,,,,,,,,0022000249
1537,4,PT11M58.00S,2021-01-25T00:10:24.8Z,1,REGULAR,jumpball,recovered,[],1626224,,,1610612739,0,0,2021-01-25T00:10:24Z,40000,,,0,,Jump Ball A. Drummond vs. T. Thompson: Tip to C. Osman,"[1626224, 203083, 202684]",1610612739.0,CLE,startperiod,C. Osman,1626224.0,Osman,C. Osman,Drummond,203083.0,Thompson,202684.0,,,,,,,,,,,,,,,,,,,,,,0022000250
1553,4,PT11M54.00S,2021-01-24T21:10:39.6Z,1,REGULAR,jumpball,recovered,[],201976,,,1610612746,0,0,2021-01-24T21:10:39Z,40000,,,0,,Jump Ball S. Ibaka vs. I. Roby: Tip to P. Beverley,"[201976, 201586, 1629676]",1610612746.0,LAC,startperiod,P. Beverley,201976.0,Beverley,P. Beverley,Ibaka,201586.0,Roby,1629676.0,,,,,,,,,,,,,,,,,,,,,,0022000251
1554,575,PT02M20.00S,2021-01-24T23:03:52.4Z,4,REGULAR,jumpball,recovered,[],1628983,,,1610612760,102,91,2021-01-24T23:04:47Z,5730000,,,0,,Jump Ball G. Hill vs. I. Zubac: Tip to S. Gilgeous-Alexander,"[1628983, 201588, 1627826]",1610612760.0,OKC,heldball,S. Gilgeous-Alexander,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,Hill,201588.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,0022000251
1546,4,PT11M56.00S,2021-01-25T00:10:43.3Z,1,REGULAR,jumpball,recovered,[],1629023,,,1610612766,0,0,2021-01-25T00:10:43Z,40000,,,0,,Jump Ball B. Biyombo vs. N. Vucevic: Tip to P. Washington,"[1629023, 202687, 202696]",1610612766.0,CHA,startperiod,P. Washington,1629023.0,Washington,P. Washington,Biyombo,202687.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,0022000252
1547,44,PT07M51.00S,2021-01-25T00:16:22.0Z,1,REGULAR,jumpball,recovered,[],202696,,,1610612753,8,9,2021-01-25T00:16:22Z,440000,,,0,,Jump Ball C. Anthony vs. D. Graham: Tip to N. Vucevic,"[202696, 1630175, 1628984]",1610612753.0,ORL,heldball,N. Vucevic,202696.0,Vucevic,N. Vucevic,Anthony,1630175.0,Graham,1628984.0,,,,,,,,,,,,,,,,,,,,,,0022000252
1548,615,PT02M53.00S,2021-01-25T02:08:44.0Z,4,REGULAR,jumpball,recovered,[],203082,,,1610612753,93,99,2021-01-25T02:08:44Z,5960000,,,0,,Jump Ball G. Clark vs. B. Biyombo: Tip to T. Ross,"[203082, 1629109, 202687]",1610612753.0,ORL,heldball,T. Ross,203082.0,Ross,T. Ross,Clark,1629109.0,Biyombo,202687.0,,,,,,,,,,,,,,,,,,,,,,0022000252
1550,4,PT11M53.00S,2021-01-25T01:10:18.4Z,1,REGULAR,jumpball,recovered,[],1627749,,,1610612759,0,0,2021-01-25T01:10:18Z,40000,,,0,,Jump Ball L. Aldridge vs. R. Lopez: Tip to D. Murray,"[1627749, 200746, 201577]",1610612759.0,SAS,startperiod,D. Murray,1627749.0,Murray,D. Murray,Aldridge,200746.0,Lopez,201577.0,,,,,,,,,,,,,,,,,,,,,,0022000253
1551,354,PT07M23.00S,2021-01-25T02:20:51.1Z,3,REGULAR,jumpball,recovered,[],201566,,,1610612764,61,59,2021-01-25T02:20:51Z,3500000,,,0,,Jump Ball R. Lopez vs. L. Aldridge: Tip to R. Westbrook,"[201566, 201577, 200746]",1610612764.0,WAS,lodgedball,R. Westbrook,201566.0,Westbrook,R. Westbrook,Lopez,201577.0,Aldridge,200746.0,,,,,,,,,,,,,,,,,,,,,,0022000253
1552,531,PT06M36.00S,2021-01-25T02:53:00.2Z,4,REGULAR,jumpball,recovered,[],1629022,,,1610612759,101,93,2021-01-25T02:53:00Z,5270000,,,0,,Jump Ball R. Gay vs. A. Len: Tip to L. Walker IV,"[1629022, 200752, 203458]",1610612759.0,SAS,heldball,L. Walker IV,1629022.0,Walker IV,L. Walker IV,Gay,200752.0,Len,203458.0,,,,,,,,,,,,,,,,,,,,,,0022000253
1549,4,PT11M56.00S,2021-01-25T01:10:24.2Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2021-01-25T01:10:24Z,40000,,,0,,Jump Ball B. Lopez vs. J. Collins: Tip to G. Antetokounmpo,"[203507, 201572, 1628381]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Collins,1628381.0,,,,,,,,,,,,,,,,,,,,,,0022000254
51,4,PT11M57.00S,2021-05-14T00:11:11.6Z,1,REGULAR,jumpball,recovered,[],1628991,,,1610612763,0,0,2021-05-14T00:11:11Z,40000,,,0,,Jump Ball J. Valanciunas vs. R. Holmes: Tip to J. Jackson Jr.,"[1628991, 202685, 1626158]",1610612763.0,MEM,startperiod,J. Jackson Jr.,1628991.0,Jackson Jr.,J. Jackson Jr.,Valanciunas,202685.0,Holmes,1626158.0,,,,,,,,,,,,,,,,,,,,,,0022000255
1538,4,PT11M57.00S,2021-01-25T03:10:58.1Z,1,REGULAR,jumpball,recovered,[],203944,,,1610612752,0,0,2021-01-25T03:10:58Z,40000,,,0,,Jump Ball M. Robinson vs. E. Kanter: Tip to J. Randle,"[203944, 1629011, 202683]",1610612752.0,NYK,startperiod,J. Randle,203944.0,Randle,J. Randle,Robinson,1629011.0,Kanter,202683.0,,,,,,,,,,,,,,,,,,,,,,0022000256
1539,22,PT09M16.00S,2021-01-25T03:14:44.4Z,1,REGULAR,jumpball,recovered,[],1627884,,,1610612757,6,6,2021-01-25T03:14:44Z,230000,,,0,,Jump Ball E. Kanter vs. M. Robinson: Tip to D. Jones Jr.,"[1627884, 202683, 1629011]",1610612757.0,POR,lodgedball,D. Jones Jr.,1627884.0,Jones Jr.,D. Jones Jr.,Kanter,202683.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,,,,,0022000256
1540,505,PT03M33.00S,2021-01-25T05:00:27.1Z,4,REGULAR,jumpball,recovered,[],203496,,,1610612757,104,94,2021-01-25T05:00:52Z,5040000,,,0,,Jump Ball E. Kanter vs. J. Randle: Tip to R. Covington,"[203496, 202683, 203944]",1610612757.0,POR,heldball,R. Covington,203496.0,Covington,R. Covington,Kanter,202683.0,Randle,203944.0,,,,,,,,,,,,,,,,,,,,,,0022000256
1541,550,PT00M48.60S,2021-01-25T05:12:43.3Z,4,REGULAR,jumpball,recovered,[],0,,,1610612757,106,102,2021-01-25T05:13:59Z,5490000,,,0,,Jump Ball E. Kanter vs. J. Randle: Tip to Team (POR),"[202683, 203944]",1610612757.0,POR,heldball,Team (POR),,,,Kanter,202683.0,Randle,203944.0,,,,,,,,,,,,,,,,,,,,,,0022000256
1535,4,PT12M00.00S,2021-01-26T00:10:41.4Z,1,REGULAR,jumpball,recovered,[],201933,,,1610612765,0,0,2021-01-26T00:10:41Z,40000,,,0,,Jump Ball B. Griffin vs. D. Howard: Tip to B. Griffin,"[201933, 201933, 2730]",1610612765.0,DET,startperiod,B. Griffin,201933.0,Griffin,B. Griffin,Griffin,201933.0,Howard,2730.0,,,,,,,,,,,,,,,,,,,,,,0022000257
1534,4,PT11M58.00S,2021-01-26T00:10:09.9Z,1,REGULAR,jumpball,recovered,[],1627734,,,1610612754,0,0,2021-01-26T00:10:09Z,40000,,,0,,Jump Ball M. Turner vs. A. Baynes: Tip to D. Sabonis,"[1627734, 1626167, 203382]",1610612754.0,IND,startperiod,D. Sabonis,1627734.0,Sabonis,D. Sabonis,Turner,1626167.0,Baynes,203382.0,,,,,,,,,,,,,,,,,,,,,,0022000258
1531,4,PT11M55.00S,2021-01-26T00:10:14.5Z,1,REGULAR,jumpball,recovered,[],1628984,,,1610612766,0,0,2021-01-26T00:10:14Z,40000,,,0,,Jump Ball B. Biyombo vs. N. Vucevic: Tip to D. Graham,"[1628984, 202687, 202696]",1610612766.0,CHA,startperiod,D. Graham,1628984.0,Graham,D. Graham,Biyombo,202687.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,0022000259
1536,4,PT11M57.00S,2021-01-26T00:40:34.6Z,1,REGULAR,jumpball,recovered,[],201609,,,1610612748,0,0,2021-01-26T00:40:34Z,40000,,,0,,Jump Ball B. Adebayo vs. D. Jordan: Tip to G. Dragic,"[201609, 1628389, 201599]",1610612748.0,MIA,startperiod,G. Dragic,201609.0,Dragic,G. Dragic,Adebayo,1628389.0,Jordan,201599.0,,,,,,,,,,,,,,,,,,,,,,0022000260
1525,4,PT11M56.00S,2021-01-26T01:11:06.0Z,1,REGULAR,jumpball,recovered,[],1629012,,,1610612739,0,0,2021-01-26T01:11:06Z,40000,,,0,,Jump Ball A. Drummond vs. A. Davis: Tip to C. Sexton,"[1629012, 203083, 203076]",1610612739.0,CLE,startperiod,C. Sexton,1629012.0,Sexton,C. Sexton,Drummond,203083.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,0022000261
1526,551,PT09M22.00S,2021-01-26T03:10:25.7Z,4,REGULAR,jumpball,recovered,[],1629012,,,1610612739,93,95,2021-01-26T03:10:25Z,5410000,,,0,,Jump Ball A. Drummond vs. M. Harrell: Tip to C. Sexton,"[1629012, 203083, 1626149]",1610612739.0,CLE,challenge,C. Sexton,1629012.0,Sexton,C. Sexton,Drummond,203083.0,Harrell,1626149.0,,,,,,,,,,,,,,,,,,,,,,0022000261
1527,643,PT03M07.00S,2021-01-26T03:24:27.4Z,4,REGULAR,jumpball,recovered,[],203083,,,1610612739,100,108,2021-01-26T03:24:27Z,6280000,,,0,,Jump Ball J. Allen vs. A. Caruso: Tip to A. Drummond,"[203083, 1628386, 1627936]",1610612739.0,CLE,heldball,A. Drummond,203083.0,Drummond,A. Drummond,Allen,1628386.0,Caruso,1627936.0,,,,,,,,,,,,,,,,,,,,,,0022000261
1530,4,PT11M57.00S,2021-01-26T02:10:10.7Z,1,REGULAR,jumpball,recovered,[],1627759,,,1610612738,0,0,2021-01-26T02:10:10Z,40000,,,0,,Jump Ball T. Thompson vs. D. Gafford: Tip to J. Brown,"[1627759, 202684, 1629655]",1610612738.0,BOS,startperiod,J. Brown,1627759.0,Brown,J. Brown,Thompson,202684.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,0022000262
37,4,PT11M56.00S,2021-05-15T01:10:59.7Z,1,REGULAR,jumpball,recovered,[],203090,,,1610612758,0,0,2021-05-15T01:10:59Z,40000,,,0,,Jump Ball D. Jones vs. X. Tillman: Tip to M. Harkless,"[203090, 1627745, 1630214]",1610612758.0,SAC,startperiod,M. Harkless,203090.0,Harkless,M. Harkless,Jones,1627745.0,Tillman,1630214.0,,,,,,,,,,,,,,,,,,,,,,0022000263
324,4,PT11M52.00S,2021-04-25T00:10:17.8Z,1,REGULAR,jumpball,recovered,[],1627749,,,1610612759,0,0,2021-04-25T00:10:17Z,40000,,,0,,Jump Ball J. Poeltl vs. S. Adams: Tip to D. Murray,"[1627749, 1627751, 203500]",1610612759.0,SAS,startperiod,D. Murray,1627749.0,Murray,D. Murray,Poeltl,1627751.0,Adams,203500.0,,,,,,,,,,,,,,,,,,,,,,0022000264
325,674,PT02M40.00S,2021-04-25T02:21:36.1Z,4,REGULAR,jumpball,recovered,[],1629627,,,1610612740,102,102,2021-04-25T02:21:36Z,6520000,,,0,,Jump Ball S. Adams vs. J. Poeltl: Tip to Z. Williamson,"[1629627, 203500, 1627751]",1610612740.0,NOP,doubleviolation,Z. Williamson,1629627.0,Williamson,Z. Williamson,Adams,203500.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,0022000264
1522,4,PT11M57.00S,2021-01-26T01:40:13.9Z,1,REGULAR,jumpball,recovered,[],1628973,,,1610612742,0,0,2021-01-26T01:40:14Z,40000,,,0,,Jump Ball K. Porzingis vs. N. Jokic: Tip to J. Brunson,"[1628973, 204001, 203999]",1610612742.0,DAL,startperiod,J. Brunson,1628973.0,Brunson,J. Brunson,Porzingis,204001.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,,0022000265
1523,484,PT10M27.00S,2021-01-26T03:27:43.8Z,4,REGULAR,jumpball,recovered,[],1629008,,,1610612742,94,97,2021-01-26T03:27:43Z,4790000,,,0,,Jump Ball J. Green vs. T. Burke: Tip to M. Porter Jr.,"[1629008, 203210, 203504]",1610612743.0,DEN,heldball,M. Porter Jr.,1629008.0,Porter Jr.,M. Porter Jr.,Green,203210.0,Burke,203504.0,,,,,,,,,,,,,,,,,,,,,,0022000265
