,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,gameid
636,7,PT11M40.00S,2021-02-22T02:10:51.4Z,1,REGULAR,2pt,Jump Shot,[],1626158,94.56307490144546,74.08854166666666,1610612758,0,2,2021-02-22T02:10:55Z,70000,120.0,-1.0,1,right,R. Holmes 12' Jump Shot (2 PTS) (B. Hield 1 AST),"[1626158, 1627741]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,12.04,Made,2.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,0022000471
638,11,PT11M03.00S,2021-02-22T01:16:15.5Z,1,REGULAR,2pt,Jump Shot,[],202681,20.45006570302234,34.38265931372549,1610612751,0,2,2021-02-22T01:16:19Z,110000,78.0,140.0,1,left,K. Irving 16' pullup Jump Shot (2 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,16.0,Made,2.0,,,,,,,,,,,,,,,,0022000472
221,15,PT11M02.00S,2021-04-20T00:12:05.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627749,97.7168199737188,52.76501225490197,1610612759,0,2,2021-04-20T00:12:14Z,150000,14.0,-31.0,1,right,D. Murray driving Layup (2 PTS),[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,,,,3.39,Made,2.0,,,,,,,,,,,,,,,,0022000473
631,11,PT11M11.00S,2021-02-23T01:11:40.7Z,1,REGULAR,2pt,Jump Shot,[],1629632,70.38436268068331,58.892463235294116,1610612741,0,2,2021-02-23T01:14:20Z,110000,44.0,226.0,1,right,C. White 23' pullup Jump Shot (2 PTS),[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,,,,23.02,Made,2.0,,,,,,,,,,,,,,,,0022000474
628,7,PT11M43.00S,2021-02-23T02:10:44.0Z,1,REGULAR,3pt,Jump Shot,[],1629652,24.52365308804205,83.89246323529412,1610612760,3,0,2021-02-23T02:10:49Z,70000,-169.0,178.0,1,left,L. Dort 24' 3PT  (3 PTS) (T. Maledon 1 AST),"[1629652, 1630177]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,24.58,Made,3.0,T. Maledon,1630177.0,1.0,,,,,,,,,,,,,0022000475
632,13,PT10M56.00S,2021-02-23T01:40:56.3Z,1,REGULAR,3pt,Jump Shot,[],1626196,70.90998685939553,18.696384803921568,1610612742,3,0,2021-02-23T01:41:01Z,130000,-157.0,221.0,1,right,J. Richardson 27' 3PT  (3 PTS),[1626196],1610612742.0,DAL,,,,Richardson,J. Richardson,,,,,,,,27.07,Made,3.0,,,,,,,,,,,,,,,,0022000476
630,7,PT11M46.00S,2021-02-23T02:10:42.7Z,1,REGULAR,2pt,Jump Shot,[],1626164,74.06373193166885,50.06893382352941,1610612756,2,0,2021-02-23T02:10:47Z,70000,0.0,191.0,1,right,D. Booker 19' Jump Shot (2 PTS) (M. Bridges 1 AST),"[1626164, 1628969]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,19.13,Made,2.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,0022000477
627,13,PT11M21.00S,2021-02-23T02:11:22.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626220,76.16622864651774,11.34344362745098,1610612762,3,0,2021-02-23T02:11:29Z,130000,-193.0,172.0,1,right,R. O'Neale 25' 3PT  (3 PTS) (R. Gobert 1 AST),"[1626220, 203497]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,25.84,Made,3.0,R. Gobert,203497.0,1.0,,,,,,,,,,,,,0022000478
629,9,PT11M18.00S,2021-02-23T03:10:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,8.360709592641262,52.029718137254896,1610612764,0,2,2021-02-23T03:11:00Z,90000,-10.0,26.0,1,left,M. Wagner driving Layup (2 PTS) (B. Beal 1 AST),"[1629021, 203078]",1610612764.0,WAS,driving,,,Wagner,M. Wagner,,,,,,,,2.8,Made,2.0,B. Beal,203078.0,1.0,,,,,,,,,,,,,0022000479
623,9,PT11M38.00S,2021-02-24T00:10:58.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628381,6.389618922470433,50.80422794117647,1610612737,0,2,2021-02-24T00:11:05Z,90000,-4.0,8.0,1,left,J. Collins running Layup (2 PTS) (T. Young 1 AST),"[1628381, 1629027]",1610612737.0,ATL,running,,,Collins,J. Collins,,,,,,,,0.86,Made,2.0,T. Young,1629027.0,1.0,,,,,,,,,,,,,0022000480
622,7,PT11M41.00S,2021-02-24T00:11:05.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629004,91.5407358738502,46.14736519607843,1610612765,0,2,2021-02-24T00:11:13Z,70000,-19.0,27.0,1,right,S. Mykhailiuk driving finger roll Layup (2 PTS) (S. Bey 1 AST),"[1629004, 1630180]",1610612765.0,DET,driving finger roll,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,3.32,Made,2.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,0022000481
618,7,PT11M39.00S,2021-02-24T00:41:33.3Z,1,REGULAR,2pt,Jump Shot,[],202681,84.97043363994744,72.12775735294117,1610612751,2,0,2021-02-24T00:41:39Z,70000,111.0,89.0,1,right,K. Irving 14' pullup Jump Shot (2 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,14.18,Made,2.0,,,,,,,,,,,,,,,,0022000482
626,7,PT11M46.00S,2021-02-24T00:45:16.7Z,1,REGULAR,3pt,Jump Shot,[],201939,15.719448094612352,94.18658088235294,1610612744,0,3,2021-02-24T00:45:21Z,70000,-221.0,95.0,1,left,S. Curry 24' 3PT  (3 PTS) (D. Green 1 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,24.06,Made,3.0,D. Green,203110.0,1.0,,,,,,,,,,,,,0022000483
621,7,PT11M42.00S,2021-02-24T00:41:02.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203954,11.383048620236531,58.40226715686274,1610612755,0,2,2021-02-24T00:41:07Z,70000,-42.0,55.0,1,left,J. Embiid 6' Hook (2 PTS) (T. Harris 1 AST),"[203954, 202699]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,6.88,Made,2.0,T. Harris,202699.0,1.0,,,,,,,,,,,,,0022000484
624,7,PT11M38.00S,2021-02-24T00:46:04.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,19.267411300919843,50.314031862745104,1610612738,0,2,2021-02-24T00:48:15Z,70000,-2.0,129.0,1,left,J. Tatum 12' step back Jump Shot (2 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,,,,12.86,Made,2.0,,,,,,,,,,,,,,,,0022000485
625,11,PT11M21.00S,2021-02-24T01:11:12.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,33.85348226018397,32.91207107843137,1610612749,3,0,2021-02-24T01:11:19Z,110000,85.0,266.0,1,left,D. DiVincenzo 27' 3PT pullup (3 PTS),[1628978],1610612749.0,MIL,pullup,,,DiVincenzo,D. DiVincenzo,,,,,,,,27.91,Made,3.0,,,,,,,,,,,,,,,,0022000486
620,11,PT11M21.00S,2021-02-24T03:13:20.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,68.67608409986859,26.294424019607842,1610612743,3,0,2021-02-24T03:15:55Z,110000,-119.0,242.0,1,right,M. Porter Jr. 26' 3PT  (3 PTS) (J. Murray 1 AST),"[1629008, 1627750]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,26.94,Made,3.0,J. Murray,1627750.0,1.0,,,,,,,,,,,,,0022000487
619,7,PT11M40.00S,2021-02-24T03:10:46.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,86.81011826544021,59.3826593137255,1610612746,2,0,2021-02-24T03:10:51Z,70000,47.0,71.0,1,right,K. Leonard 8' turnaround fadeaway Jump Shot (2 PTS),[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,,,,8.55,Made,2.0,,,,,,,,,,,,,,,,0022000488
617,13,PT11M14.00S,2021-02-25T00:46:03.2Z,1,REGULAR,3pt,Jump Shot,[],203200,76.16622864651774,9.627757352941178,1610612754,3,0,2021-02-25T00:46:06Z,130000,-202.0,172.0,1,right,J. Holiday 26' 3PT  (3 PTS) (D. Sabonis 1 AST),"[203200, 1627734]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,26.49,Made,3.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,0022000489
615,13,PT11M04.00S,2021-02-25T00:43:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.77463863337714,49.57873774509804,1610612738,0,2,2021-02-25T00:43:09Z,130000,-2.0,6.0,1,right,J. Brown driving Layup (2 PTS) (J. Tatum 1 AST),"[1627759, 1628369]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,,0.64,Made,2.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,0022000490
613,13,PT10M59.00S,2021-02-25T00:42:48.0Z,1,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,1,0,2021-02-25T00:42:48Z,130000,,,0,,J. Allen Free Throw 1 of 2 (1 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,0022000491
610,7,PT11M43.00S,2021-02-25T01:11:28.5Z,1,REGULAR,3pt,Jump Shot,[],1629130,35.56176084099869,36.58854166666667,1610612748,3,0,2021-02-25T01:11:40Z,70000,67.0,282.0,1,left,D. Robinson 28' 3PT  (3 PTS) (J. Butler 1 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,28.97,Made,3.0,J. Butler,202710.0,1.0,,,,,,,,,,,,,0022000492
614,7,PT11M40.00S,2021-02-25T01:10:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.03745072273325,51.78462009803921,1610612750,0,2,2021-02-25T01:10:55Z,70000,9.0,4.0,1,right,A. Edwards driving reverse Layup (2 PTS) (K. Towns 1 AST),"[1630162, 1626157]",1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,,,,0.96,Made,2.0,K. Towns,1626157.0,1.0,,,,,,,,,,,,,0022000493
609,7,PT11M43.00S,2021-02-25T01:10:26.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,86.81011826544021,49.82383578431372,1610612740,2,0,2021-02-25T01:11:00Z,70000,-1.0,71.0,1,right,E. Bledsoe 7' Jump Shot (2 PTS) (Z. Williamson 1 AST),"[202339, 1629627]",1610612740.0,NOP,,,,Bledsoe,E. Bledsoe,,,,,,,,7.15,Made,2.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,,,,0022000494
611,9,PT11M28.00S,2021-02-25T01:10:39.8Z,1,REGULAR,2pt,Jump Shot,[],1627749,21.895532194480946,33.892463235294116,1610612759,0,2,2021-02-25T01:10:44Z,90000,81.0,153.0,1,left,D. Murray 17' pullup Jump Shot (2 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,17.32,Made,2.0,,,,,,,,,,,,,,,,0022000495
612,11,PT11M46.00S,2021-02-25T02:11:25.0Z,1,REGULAR,freethrow,2 of 2,[],1626163,,,1610612756,1,0,2021-02-25T02:11:25Z,110000,,,0,,F. Kaminsky Free Throw 2 of 2 (1 PTS),[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,0022000496
616,10,PT11M29.00S,2021-02-25T03:15:17.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201144,67.23061760840999,50.314031862745104,1610612762,3,0,2021-02-25T03:15:22Z,100000,2.0,256.0,1,right,M. Conley 25' 3PT pullup (3 PTS),[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,,,,25.55,Made,3.0,,,,,,,,,,,,,,,,0022000497
605,10,PT11M06.00S,2021-02-26T00:16:33.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203954,32.013797634691194,55.21599264705882,1610612755,3,0,2021-02-26T00:16:37Z,100000,-26.0,248.0,1,left,J. Embiid 24' 3PT  (3 PTS) (B. Simmons 1 AST),"[203954, 1627732]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,24.98,Made,3.0,B. Simmons,1627732.0,1.0,,,,,,,,,,,,,0022000498
607,7,PT11M46.00S,2021-02-26T00:40:44.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,6.258212877792378,48.353247549019606,1610612751,2,0,2021-02-26T00:40:50Z,70000,8.0,6.0,1,left,K. Irving cutting Layup (2 PTS) (J. Harden 1 AST),"[202681, 201935]",1610612751.0,BKN,cutting,,,Irving,K. Irving,,,,,,,,1.03,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,0022000499
606,7,PT11M47.00S,2021-02-26T00:42:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201565,93.38042049934296,51.294424019607845,1610612752,2,0,2021-02-26T00:42:24Z,70000,6.0,10.0,1,right,D. Rose driving Layup (2 PTS),[201565],1610612752.0,NYK,driving,,,Rose,D. Rose,,,,,,,,1.17,Made,2.0,,,,,,,,,,,,,,,,0022000500
603,7,PT11M42.00S,2021-02-26T01:10:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202695,90.62089356110381,53.990502450980394,1610612746,0,2,2021-02-26T01:10:51Z,70000,20.0,36.0,1,right,K. Leonard driving Layup (2 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,,,,4.09,Made,2.0,,,,,,,,,,,,,,,,0022000501
608,19,PT10M56.00S,2021-02-26T02:12:08.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203999,94.30026281208936,54.970894607843135,1610612743,2,0,2021-02-26T02:12:13Z,190000,25.0,1.0,1,right,N. Jokic reverse Layup (2 PTS),[203999],1610612743.0,DEN,reverse,,,Jokic,N. Jokic,,,,,,,,2.49,Made,2.0,,,,,,,,,,,,,,,,0022000502
604,7,PT11M42.00S,2021-02-26T02:49:02.9Z,1,REGULAR,2pt,Jump Shot,[],1627742,76.82325886990802,47.127757352941174,1610612740,0,2,2021-02-26T02:49:08Z,70000,-14.0,165.0,1,right,B. Ingram 16' pullup Jump Shot (2 PTS) (Z. Williamson 1 AST),"[1627742, 1629627]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,16.6,Made,2.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,,,,0022000503
597,11,PT11M25.00S,2021-02-27T01:11:41.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626158,94.40999984741211,50.0,1610612758,0,2,2021-02-27T01:14:27Z,110000,0.0,0.0,1,right,R. Holmes tip Layup (2 PTS),[1626158],1610612758.0,SAC,tip,,,Holmes,R. Holmes,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,0022000504
596,12,PT11M15.00S,2021-02-27T00:46:05.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,7.046649145860711,95.41207107843137,1610612754,0,3,2021-02-27T00:50:52Z,120000,-227.0,14.0,1,left,M. Turner 3PT  (3 PTS) (M. Brogdon 1 AST),"[1626167, 1627763]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,22.75,Made,3.0,M. Brogdon,1627763.0,1.0,,,,,,,,,,,,,0022000505
595,9,PT11M20.00S,2021-02-27T00:41:27.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200782,7.178055190538765,43.20618872549019,1610612745,0,2,2021-02-27T00:41:32Z,90000,34.0,15.0,1,left,P. Tucker driving Layup (2 PTS) (J. Wall 1 AST),"[200782, 202322]",1610612745.0,HOU,driving,,,Tucker,P. Tucker,,,,,,,,3.72,Made,2.0,J. Wall,202322.0,1.0,,,,,,,,,,,,,0022000506
594,12,PT11M09.00S,2021-02-27T01:13:09.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,85.3646517739816,43.94148284313725,1610612748,2,0,2021-02-27T01:13:15Z,120000,-30.0,85.0,1,right,K. Olynyk 9' floating Jump Shot (2 PTS) (K. Nunn 1 AST),"[203482, 1629134]",1610612748.0,MIA,floating,,,Olynyk,K. Olynyk,,,,,,,,9.03,Made,2.0,K. Nunn,1629134.0,1.0,,,,,,,,,,,,,0022000507
600,11,PT11M06.00S,2021-02-27T01:11:05.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.1268068331143235,46.88265931372549,1610612756,0,2,2021-02-27T01:11:11Z,110000,16.0,5.0,1,left,D. Booker driving Layup (2 PTS) (J. Crowder 1 AST),"[1626164, 203109]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,,,,1.64,Made,2.0,J. Crowder,203109.0,1.0,,,,,,,,,,,,,0022000508
599,13,PT11M22.00S,2021-02-27T01:11:16.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201976,94.1688567674113,4.235600490196079,1610612746,0,3,2021-02-27T01:11:26Z,130000,-229.0,2.0,1,right,P. Beverley 3PT  (3 PTS) (N. Batum 1 AST),"[201976, 201587]",1610612746.0,LAC,,,,Beverley,P. Beverley,,,,,,,,22.88,Made,3.0,N. Batum,201587.0,1.0,,,,,,,,,,,,,0022000509
602,9,PT11M46.00S,2021-02-27T01:10:36.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203991,94.40999984741211,50.0,1610612737,0,2,2021-02-27T01:10:55Z,90000,0.0,0.0,1,right,C. Capela putback DUNK (2 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,0022000510
598,11,PT11M16.00S,2021-02-27T03:12:40.2Z,1,REGULAR,3pt,Jump Shot,[],1626162,92.85479632063075,96.8826593137255,1610612744,3,0,2021-02-27T03:12:43Z,110000,234.0,15.0,1,right,K. Oubre Jr. 3PT pullup (3 PTS) (A. Wiggins 1 AST),"[1626162, 203952]",1610612744.0,GSW,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,23.49,Made,3.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,0022000511
601,14,PT10M51.00S,2021-02-27T03:17:16.6Z,1,REGULAR,3pt,Jump Shot,[],1629018,7.178055190538765,94.921875,1610612757,0,3,2021-02-27T03:17:21Z,140000,-225.0,15.0,1,left,G. Trent Jr. 3PT  (3 PTS) (E. Kanter 1 AST),"[1629018, 202683]",1610612757.0,POR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,22.51,Made,3.0,E. Kanter,202683.0,1.0,,,,,,,,,,,,,0022000512
587,18,PT10M28.00S,2021-02-28T00:12:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,93.9060446780552,52.27481617647059,1610612739,0,2,2021-02-28T00:12:29Z,180000,11.0,5.0,1,right,C. Sexton driving Layup (2 PTS) (I. Okoro 1 AST),"[1629012, 1630171]",1610612739.0,CLE,driving,,,Sexton,C. Sexton,,,,,,,,1.24,Made,2.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,,,0022000513
591,14,PT11M12.00S,2021-02-28T01:11:03.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,7.835085413929041,55.70618872549019,1610612740,0,2,2021-02-28T01:12:25Z,140000,-29.0,21.0,1,left,B. Ingram driving Layup (2 PTS) (S. Adams 1 AST),"[1627742, 203500]",1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,,,,3.55,Made,2.0,S. Adams,203500.0,1.0,,,,,,,,,,,,,0022000514
590,12,PT11M11.00S,2021-02-28T01:12:44.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203200,29.6484888304862,70.16697303921569,1610612754,0,3,2021-02-28T01:12:49Z,120000,-101.0,226.0,1,left,J. Holiday 24' 3PT step back (3 PTS) (D. Sabonis 1 AST),"[203200, 1627734]",1610612754.0,IND,step back,,,Holiday,J. Holiday,,,,,,,,24.76,Made,3.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,0022000515
588,18,PT11M01.00S,2021-02-28T01:12:14.4Z,1,REGULAR,2pt,Jump Shot,[],203095,76.69185282522996,32.176776960784316,1610612753,2,0,2021-02-28T01:12:19Z,180000,-89.0,167.0,1,right,E. Fournier 18' pullup Jump Shot (2 PTS),[203095],1610612753.0,ORL,pullup,,,Fournier,E. Fournier,,,,,,,,18.89,Made,2.0,,,,,,,,,,,,,,,,0022000516
589,13,PT11M14.00S,2021-02-28T00:12:08.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629020,91.14651773981603,51.53952205882353,1610612750,0,2,2021-02-28T00:12:12Z,130000,8.0,31.0,1,right,J. Vanderbilt DUNK (2 PTS) (R. Rubio 1 AST),"[1629020, 201937]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,3.17,Made,2.0,R. Rubio,201937.0,1.0,,,,,,,,,,,,,0022000517
593,7,PT11M37.00S,2021-02-28T01:10:37.1Z,1,REGULAR,3pt,Jump Shot,[],203115,93.64323258869908,95.41207107843137,1610612743,0,3,2021-02-28T01:10:41Z,70000,227.0,7.0,1,right,W. Barton 3PT  (3 PTS) (M. Morris 1 AST),"[203115, 1628420]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,22.72,Made,3.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,0022000518
592,7,PT11M43.00S,2021-02-28T01:40:50.6Z,1,REGULAR,2pt,Jump Shot,[],204001,7.966491458607096,21.147365196078432,1610612742,0,2,2021-02-28T01:40:55Z,70000,144.0,22.0,1,left,K. Porzingis 14' turnaround Jump Shot (2 PTS),[204001],1610612742.0,DAL,turnaround,,,Porzingis,K. Porzingis,,,,,,,,14.6,Made,2.0,,,,,,,,,,,,,,,,0022000519
579,11,PT11M10.00S,2021-02-28T20:41:27.3Z,1,REGULAR,3pt,Jump Shot,[],202331,67.23061760840999,31.686580882352942,1610612746,0,3,2021-02-28T20:41:35Z,110000,-92.0,256.0,1,right,P. George 27' 3PT pullup (3 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,,27.14,Made,3.0,,,,,,,,,,,,,,,,0022000520
580,11,PT11M18.00S,2021-03-01T01:12:07.7Z,1,REGULAR,3pt,Jump Shot,[],203924,30.929697766097235,20.519301470588232,1610612765,3,0,2021-03-01T01:12:13Z,110000,147.0,238.0,1,left,J. Grant 28' 3PT  (3 PTS) (D. Smith Jr. 1 AST),"[203924, 1628372]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,28.01,Made,3.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,,,,,,0022000521
586,11,PT11M28.00S,2021-03-01T01:11:53.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628389,5.781865965834428,44.653799019607845,1610612748,2,0,2021-03-01T01:12:20Z,110000,27.0,2.0,1,left,B. Adebayo driving Layup (2 PTS) (K. Nunn 1 AST),"[1628389, 1629134]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,,,,2.68,Made,2.0,K. Nunn,1629134.0,1.0,,,,,,,,,,,,,0022000522
314,14,PT11M17.00S,2021-04-08T23:41:01.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,5.995400788436268,57.176776960784316,1610612761,2,0,2021-04-08T23:41:37Z,140000,-36.0,4.0,1,left,P. Siakam driving Layup (2 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,,,,3.61,Made,2.0,,,,,,,,,,,,,,,,0022000523
585,9,PT11M37.00S,2021-03-01T00:10:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202684,91.59001314060447,47.173713235294116,1610612738,2,0,2021-03-01T00:11:04Z,90000,-14.0,27.0,1,right,T. Thompson cutting Layup (2 PTS) (J. Green 1 AST),"[202684, 1629750]",1610612738.0,BOS,cutting,,,Thompson,T. Thompson,,,,,,,,3.01,Made,2.0,J. Green,1629750.0,1.0,,,,,,,,,,,,,0022000524
583,11,PT11M17.00S,2021-03-01T01:12:45.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,87.99277266754271,54.23560049019608,1610612763,0,2,2021-03-01T01:12:51Z,110000,21.0,60.0,1,right,J. Valanciunas 6' driving Hook (2 PTS),[202685],1610612763.0,MEM,driving,,,Valanciunas,J. Valanciunas,,,,,,,,6.4,Made,2.0,,,,,,,,,,,,,,,,0022000525
582,9,PT11M32.00S,2021-03-01T02:11:08.7Z,1,REGULAR,3pt,Jump Shot,[],1626157,69.99014454664915,27.519914215686274,1610612750,3,0,2021-03-01T02:11:13Z,90000,-112.0,230.0,1,right,K. Towns 25' 3PT  (3 PTS) (R. Rubio 1 AST),"[1626157, 201937]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,25.56,Made,3.0,R. Rubio,201937.0,1.0,,,,,,,,,,,,,0022000526
584,11,PT11M32.00S,2021-03-01T01:16:33.6Z,1,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,0,1,2021-03-01T01:16:56Z,110000,,,0,,A. Wiggins Free Throw 1 of 2 (1 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,0022000527
581,7,PT11M40.00S,2021-03-01T03:11:25.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,7.835085413929041,50.314031862745104,1610612758,2,0,2021-03-01T03:11:32Z,70000,-2.0,21.0,1,left,H. Barnes driving Layup (2 PTS),[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,,,,2.12,Made,2.0,,,,,,,,,,,,,,,,0022000528
578,13,PT11M22.00S,2021-03-02T00:11:21.7Z,1,REGULAR,2pt,Jump Shot,[],204001,88.91261498028909,84.1375612745098,1610612742,0,2,2021-03-02T00:11:26Z,130000,171.0,52.0,1,right,K. Porzingis 17' pullup Jump Shot (2 PTS) (L. Doncic 1 AST),"[204001, 1629029]",1610612742.0,DAL,pullup,,,Porzingis,K. Porzingis,,,,,,,,17.84,Made,2.0,L. Doncic,1629029.0,1.0,,,,,,,,,,,,,0022000529
573,12,PT11M13.00S,2021-03-02T00:11:17.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203954,10.5946123521682,65.26501225490196,1610612755,2,0,2021-03-02T00:11:21Z,120000,-76.0,47.0,1,left,J. Embiid 8' fadeaway Jump Shot (2 PTS) (S. Curry 1 AST),"[203954, 203552]",1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,,,,8.97,Made,2.0,S. Curry,203552.0,1.0,,,,,,,,,,,,,0022000530
